Gene name	Gene stable ID
ABITRAM	ENSG00000119328
MUC22	ENSG00000237108
DPY19L3-DT	ENSG00000267213
HLA-DRB3	ENSG00000230463
STARD3	ENSG00000131748
MTDHP3	ENSG00000268433
TRIM26BP	ENSG00000249434
ELL2P2	ENSG00000251051
MICE	ENSG00000248230
UQCRFS1-DT	ENSG00000267498
ODF3B	ENSG00000177989
TRIM26BP	ENSG00000225659
NCR3	ENSG00000236315
ABCF1	ENSG00000232169
ZNF725P	ENSG00000268100
LY6E-DT	ENSG00000282681
AZGP1P2	ENSG00000214252
AK3P2	ENSG00000282669
ZNF728	ENSG00000269067
NR3C2	ENSG00000151623
TSBP1-AS1	ENSG00000235135
DDX39BP2	ENSG00000235809
SLC9A6	ENSG00000198689
AGPAT1	ENSG00000236873
RPS3AP29	ENSG00000237818
CTNNAL1	ENSG00000119326
RINT1	ENSG00000135249
HLA-DQB2	ENSG00000228813
SHISA8	ENSG00000234965
VN1R83P	ENSG00000268521
RPL13AP	ENSG00000224053
OR2B3	ENSG00000225736
HLA-U	ENSG00000233239
PPP1R11	ENSG00000233314
TGM3	ENSG00000125780
HLA-G	ENSG00000235346
LINC01532	ENSG00000267014
CARD18	ENSG00000255501
XKR3	ENSG00000172967
TNXB	ENSG00000229341
TRIM15	ENSG00000235259
HCG9P5	ENSG00000235458
MTCYBP41	ENSG00000254650
TGM6	ENSG00000166948
C4B	ENSG00000236625
JPH1	ENSG00000104369
RPP21	ENSG00000241779
JOSD1	ENSG00000100221
BNIP3P37	ENSG00000270479
TMEM135	ENSG00000166575
RPL36AP51	ENSG00000242291
HSPA1L	ENSG00000226704
PRRT1	ENSG00000238056
OR2H5P	ENSG00000225955
MICG	ENSG00000225763
ETF1P1	ENSG00000235764
HLA-E	ENSG00000229252
CYP26C1-DT	ENSG00000226425
GAPDHP45	ENSG00000228312
TAP1	ENSG00000224212
BRI3BPP1	ENSG00000269136
LINC02641	ENSG00000230131
MCCD1	ENSG00000225228
Y_RNA	ENSG00000199331
TSHZ3	ENSG00000121297
MIR32	ENSG00000207698
FLOT1	ENSG00000223654
MIR6856	ENSG00000277713
RPL32P1	ENSG00000226879
PSMB8-AS1	ENSG00000206232
OR2AD1P	ENSG00000236070
UBQLN1P1	ENSG00000223560
UQCRHP1	ENSG00000238126
QRFP	ENSG00000188710
OR10C1	ENSG00000230505
LINC02850	ENSG00000236436
OR2AD1P	ENSG00000225048
HLA-DQB2	ENSG00000230675
Y_RNA	ENSG00000207417
OR2W1	ENSG00000229328
MIR5681A	ENSG00000266502
MIR5681B	ENSG00000283505
C10orf67-AS1	ENSG00000224215
MIR2052HG	ENSG00000254349
ATP6V1G2	ENSG00000234668
Y_RNA	ENSG00000207305
RPL34P19	ENSG00000230240
RPS4XP20	ENSG00000249987
FIBCD1	ENSG00000130720
SNRPB	ENSG00000125835
LINC01810	ENSG00000237266
LINC00867	ENSG00000232139
PPP1R18	ENSG00000230341
MTCO3P1	ENSG00000236629
HLA-DQA2	ENSG00000223793
NEU1	ENSG00000228691
VPS52	ENSG00000228425
SRD5A2	ENSG00000277893
PPIAP9	ENSG00000230616
PTCHD3P1	ENSG00000274985
SAPCD1	ENSG00000227861
GSTO2	ENSG00000065621
HMGN2P9	ENSG00000180150
EFCAB6-DT	ENSG00000261251
TAP1	ENSG00000227816
PCBP2P2	ENSG00000253341
TFPI2-DT	ENSG00000234695
PDCD2L	ENSG00000126249
LINC03071	ENSG00000254080
SULT4A1	ENSG00000130540
MDC1-AS1	ENSG00000231860
MIR2052	ENSG00000283188
UBD	ENSG00000226898
LTB	ENSG00000231314
MTUS1-DT	ENSG00000253944
PPP1R11	ENSG00000227720
BTNL2	ENSG00000226127
OSR1	ENSG00000143867
HLA-DMB	ENSG00000226264
VARS1	ENSG00000231116
AIG1	ENSG00000146416
FGL1	ENSG00000104760
FIBCD1-AS1	ENSG00000236658
PRDM12	ENSG00000130711
NUTF2P8	ENSG00000270654
PDE1C	ENSG00000154678
LINC00276	ENSG00000230448
MROH5	ENSG00000282181
DDX39B	ENSG00000230624
TTC32	ENSG00000183891
LINC01300	ENSG00000282594
SAPCD1-AS1	ENSG00000236912
PPIAP58	ENSG00000267258
HNRNPA1P38	ENSG00000282315
HMGB1P7	ENSG00000231148
UBDP1	ENSG00000237421
RRN3P2	ENSG00000103472
PTP4A3	ENSG00000275575
RNF5	ENSG00000223767
RNU6-576P	ENSG00000212156
LINC01533	ENSG00000267779
MIR6078	ENSG00000274809
IER5L	ENSG00000188483
U8	ENSG00000239142
RNU6-163P	ENSG00000207124
LSM2	ENSG00000224979
U8	ENSG00000239148
RNU6-889P	ENSG00000252998
MIR6072	ENSG00000278069
RNA5SP299	ENSG00000212505
RN7SL159P	ENSG00000242281
Y_RNA	ENSG00000200849
RNA5SP300	ENSG00000212499
RNU6-1212P	ENSG00000252832
U3	ENSG00000200545
RNA5SP303	ENSG00000252001
OR2H1	ENSG00000229125
GPR20	ENSG00000275181
MIR511	ENSG00000207938
RNU6-1141P	ENSG00000201390
RNU6ATAC39P	ENSG00000252118
YIPF5	ENSG00000145817
MIR4480	ENSG00000263584
MIR4481	ENSG00000283699
MIR548Q	ENSG00000221331
RN7SKP219	ENSG00000252634
RN7SKP37	ENSG00000201364
HSPA1A	ENSG00000235941
RNA5SP306	ENSG00000223019
LINC02569	ENSG00000233315
IER5L-AS1	ENSG00000204055
RNU6-413P	ENSG00000206842
Y_RNA	ENSG00000251803
SAPCD1	ENSG00000227074
EGFL8	ENSG00000240389
TMEM144	ENSG00000164124
RNA5SP304	ENSG00000223131
LINC01834	ENSG00000261316
RN7SKP132	ENSG00000251810
MIR604	ENSG00000207612
SNORD115	ENSG00000212411
DDX11L17	ENSG00000279928
MIR938	ENSG00000216035
VN1R92P	ENSG00000268908
RNU6-908P	ENSG00000222092
RNU6-632P	ENSG00000251711
HSPA1L	ENSG00000234258
RN7SL825P	ENSG00000239731
RN7SKP220	ENSG00000222543
VN2R3P	ENSG00000234680
POU5F1	ENSG00000229094
RNU7-22P	ENSG00000252482
CHST8	ENSG00000124302
ZNF251	ENSG00000278062
RN7SL398P	ENSG00000244356
MIR4683	ENSG00000284265
Y_RNA	ENSG00000206660
EFR3B	ENSG00000084710
RBM17P1	ENSG00000226625
Y_RNA	ENSG00000207271
TUBB	ENSG00000224156
Y_RNA	ENSG00000206840
RNU6-1118P	ENSG00000222314
RNU6-795P	ENSG00000252132
SNORA71E	ENSG00000274309
RN7SL640P	ENSG00000278825
PNPLA5	ENSG00000100341
RNU6-1170P	ENSG00000251783
SNORA60	ENSG00000199266
SPATA31A1	ENSG00000204849
RNU6-885P	ENSG00000252416
TSBP1	ENSG00000236672
MIR3156-1	ENSG00000263476
RNA5SP312	ENSG00000252877
RALGAPB	ENSG00000170471
RNU6-1207P	ENSG00000207071
BAG6	ENSG00000227761
MIR605	ENSG00000207813
Y_RNA	ENSG00000201196
RNA5SP318	ENSG00000252161
MICC	ENSG00000236727
RN7SKP196	ENSG00000252076
KATNA1	ENSG00000186625
RNU6-543P	ENSG00000199446
HLA-DMB	ENSG00000242092
MIR3924	ENSG00000264747
MIR1296	ENSG00000221063
Y_RNA	ENSG00000201881
PRDM16	ENSG00000142611
Y_RNA	ENSG00000206756
MIR4676	ENSG00000266719
SNORA71	ENSG00000201393
SMG1P6	ENSG00000254634
RN7SL840P	ENSG00000272536
RPA2P3	ENSG00000255547
RNU6-325P	ENSG00000223064
RNU6-478P	ENSG00000200774
LYPLA2P1	ENSG00000217281
RN7SKP238	ENSG00000252292
HLA-DPA2	ENSG00000234260
RNA5SP322	ENSG00000200487
HLA-T	ENSG00000232988
MIR346	ENSG00000199104
TRIM40	ENSG00000224496
RNU6-129P	ENSG00000212324
RN7SKP143	ENSG00000222451
RNU6-441P	ENSG00000207275
MIR4678	ENSG00000283672
TRPC6	ENSG00000137672
MAS1LP1	ENSG00000229136
Y_RNA	ENSG00000199881
GNL1	ENSG00000206412
Y_RNA	ENSG00000201412
Metazoa_SRP	ENSG00000277308
Y_RNA	ENSG00000200737
SLX1B-SULT1A4	ENSG00000260280
RNA5SP324	ENSG00000202047
RNU2-43P	ENSG00000222238
FAM74A1	ENSG00000215112
ZNF723	ENSG00000268696
MIR4482	ENSG00000266852
RN7SKP278	ENSG00000222436
MCCD1P2	ENSG00000236203
RNA5SP326	ENSG00000200079
MYH9	ENSG00000100345
PSMB8	ENSG00000230669
RNU5B-6P	ENSG00000252574
RNU6-463P	ENSG00000207068
RNU4-5P	ENSG00000272160
SKP1P3	ENSG00000229707
RNU6-1165P	ENSG00000222051
FKBP4P2	ENSG00000269692
RNU2-59P	ENSG00000222414
SDR42E1P1	ENSG00000273994
MIR3663	ENSG00000266782
HCG18	ENSG00000235727
RNU6-839P	ENSG00000200217
HNRNPA1P13	ENSG00000213568
MIR3158-1	ENSG00000263436
MIR3158-2	ENSG00000283558
MIR609	ENSG00000208033
ATP5F1AP8	ENSG00000234720
Metazoa_SRP	ENSG00000277371
RNU2-42P	ENSG00000222629
MIR4484	ENSG00000265092
RNU6-728P	ENSG00000202245
RAB28P1	ENSG00000226108
MIR378C	ENSG00000264803
RBPJP5	ENSG00000232239
Y_RNA	ENSG00000222997
SEPHS2P1	ENSG00000250247
RNA5SP328	ENSG00000222740
PLA2G10HP	ENSG00000257506
MIR3941	ENSG00000265442
MSH5	ENSG00000233345
RN7SL763P	ENSG00000277774
PGAM5P1	ENSG00000253224
SNORA70	ENSG00000252724
DAXX	ENSG00000206206
MIR3680-2	ENSG00000266758
CA5AP1	ENSG00000260133
LRRC27	ENSG00000148814
RPL7AP49	ENSG00000184961
PRDM6	ENSG00000061455
CDRT15P14	ENSG00000230804
SPN	ENSG00000197471
MEP1AP1	ENSG00000283246
RNU6-1269P	ENSG00000212441
HLA-DPA2	ENSG00000223894
SNX18P8	ENSG00000231390
PAIP1P1	ENSG00000225109
CNN2P2	ENSG00000227069
MDC1	ENSG00000234012
GXYLT1P3	ENSG00000232433
SMG1P2	ENSG00000205534
AQP7P5	ENSG00000278122
DDR1	ENSG00000230456
SLC46A2	ENSG00000119457
HLA-W	ENSG00000235144
HLA-DPB1	ENSG00000236693
SLC7A5P1	ENSG00000260727
CCDC112	ENSG00000164221
SLC46A2-AS1	ENSG00000271631
MUPP	ENSG00000237906
TAOK2	ENSG00000149930
HLA-DMA	ENSG00000242361
TUBE1	ENSG00000074935
FAM225B	ENSG00000225684
MCCD1P1	ENSG00000224538
HLA-DPA3	ENSG00000223696
FAM225A	ENSG00000231528
POLR1H	ENSG00000235443
DXO	ENSG00000236765
SLC31A2	ENSG00000136867
TRIM31	ENSG00000224542
ASAH1	ENSG00000104763
OR2I1P	ENSG00000237725
EHMT2	ENSG00000232045
LY6G6D	ENSG00000234443
OR2J1	ENSG00000226192
CLIC1	ENSG00000226248
CYP51A1P1	ENSG00000241095
OR1K1	ENSG00000165204
KRT18P67	ENSG00000233425
HLA-Z	ENSG00000237871
HLA-DRB1	ENSG00000236884
KBTBD8	ENSG00000163376
RC3H2	ENSG00000056586
DEFB104B	ENSG00000277006
PPP1R2P1	ENSG00000227435
DEFB105B	ENSG00000274729
C6orf47	ENSG00000228435
HTATSF1P1	ENSG00000224052
PRR23D1	ENSG00000274540
UBTFL2	ENSG00000234376
LY6G6F	ENSG00000243003
PWWP2B	ENSG00000171813
DEFB4B	ENSG00000275444
COL11A2	ENSG00000230930
FAM90A7	ENSG00000281040
DEFB103B	ENSG00000273641
HLA-DPA3	ENSG00000231895
DEFB108C	ENSG00000276378
HNRNPA1P2	ENSG00000234216
FAM90A22	ENSG00000281407
SLC44A4	ENSG00000235336
OR7E157P	ENSG00000280960
HSPD1P3	ENSG00000282496
FAM90A21P	ENSG00000281150
LINC03068	ENSG00000234311
SSXP10	ENSG00000217330
ZNF705G	ENSG00000274195
LTV1	ENSG00000135521
DEFB107B	ENSG00000277530
FAM90A6P	ENSG00000280471
SPAG11B	ENSG00000274405
KDM2A	ENSG00000173120
LINC01165	ENSG00000229081
TMEM26-AS1	ENSG00000237233
VTI1BP1	ENSG00000243974
RPSAP45	ENSG00000219773
OR7E121P	ENSG00000244222
LINC02625	ENSG00000233643
HCG4	ENSG00000236225
PPATP1	ENSG00000241293
AGER	ENSG00000231268
PSD	ENSG00000059915
LINC02008	ENSG00000239440
C6orf136	ENSG00000237012
FNDC1	ENSG00000164694
DEFB106B	ENSG00000275794
FAM66B	ENSG00000280677
VPS51P15	ENSG00000280939
FAM90A23	ENSG00000281862
VWA7	ENSG00000230048
SLCO6A1	ENSG00000205359
IGFBP4	ENSG00000141753
HLA-P	ENSG00000260538
PPP1R2P1	ENSG00000234642
PEX10	ENSG00000157911
NOTCH4	ENSG00000238196
LST1	ENSG00000223465
MIR4329	ENSG00000283775
RN7SL266P	ENSG00000243011
ATF4P1	ENSG00000213338
TAP2	ENSG00000225967
IKBKGP1	ENSG00000275882
OR3B1P	ENSG00000237619
MTRF1LP2	ENSG00000285363
GSDMC	ENSG00000285114
PDZRN3	ENSG00000121440
MID1IP1-AS1	ENSG00000238123
HLA-DPA1	ENSG00000235844
RPL9P30	ENSG00000240074
PNKDP1	ENSG00000228089
RNA5SP514	ENSG00000200587
RASD2	ENSG00000100302
TMIGD1	ENSG00000182271
STK26	ENSG00000134602
COL11A2P1	ENSG00000227577
SUMO2P1	ENSG00000236971
OR2I1P	ENSG00000226896
HLA-A	ENSG00000229215
ATF6B	ENSG00000168468
HIRIP3	ENSG00000149929
MB	ENSG00000198125
HLA-DQB1-AS1	ENSG00000237455
RPL7AP7	ENSG00000237554
HLA-DQB1	ENSG00000233209
PSMB8-AS1	ENSG00000233089
LINC01095	ENSG00000248809
PPIAP82	ENSG00000213455
GREB1	ENSG00000196208
PSMB8	ENSG00000230034
TRIM26	ENSG00000228881
CUEDC2	ENSG00000107874
ZBTB22	ENSG00000227780
SLC44A4	ENSG00000228263
GTF2IP5	ENSG00000224316
RPL7P4	ENSG00000236100
OR12D3	ENSG00000229181
SNHG32	ENSG00000234728
COX7A2P2	ENSG00000236764
BECN1	ENSG00000126581
RANP1	ENSG00000227652
TSBP1-AS1	ENSG00000226228
OR2J4P	ENSG00000228483
HLA-DQA2	ENSG00000233192
MUC21	ENSG00000237962
CCNG2	ENSG00000138764
MUCL3	ENSG00000232251
VWA7	ENSG00000238203
MIR146B	ENSG00000202569
HLA-DPB1	ENSG00000237710
C10orf95	ENSG00000120055
DMKN	ENSG00000161249
AFG1L	ENSG00000135537
PAIP1P1	ENSG00000236798
MFSD13A	ENSG00000138111
RPL15P4	ENSG00000233965
LINC02569	ENSG00000225382
SNORD90	ENSG00000212447
MAS1L	ENSG00000234954
ZBTB6	ENSG00000186130
RPS17P1	ENSG00000232974
HCG4B	ENSG00000231287
HLA-Z	ENSG00000237334
HLA-N	ENSG00000232232
PSMB9	ENSG00000240118
PBX2	ENSG00000225987
INO80E	ENSG00000169592
ZBTB26	ENSG00000171448
TECPR1	ENSG00000205356
RPL21P21	ENSG00000224340
HLA-DQB3	ENSG00000226343
LINC01345	ENSG00000226374
POLR1HASP	ENSG00000236598
POLR1H	ENSG00000236949
APOL6	ENSG00000221963
EEF1DP6	ENSG00000229280
PEX14	ENSG00000142655
NCR3	ENSG00000237103
PSMB9	ENSG00000242711
HLA-DRA	ENSG00000228987
FCHSD1	ENSG00000197948
RABGAP1	ENSG00000011454
LINC02829	ENSG00000224753
MRPS16P3	ENSG00000226336
ETF1P1	ENSG00000235372
HLA-U	ENSG00000227366
APOL5	ENSG00000128313
HLA-C	ENSG00000228299
ACTR1A	ENSG00000138107
DDX39B	ENSG00000237889
TMEM183AP5	ENSG00000241776
RPL21P41	ENSG00000214560
NDUFA9P1	ENSG00000237406
CPOX	ENSG00000080819
APOL2	ENSG00000128335
LINC01646	ENSG00000232596
HCG25	ENSG00000233772
MIR548O2	ENSG00000275453
APOM	ENSG00000227567
RPS3P2	ENSG00000231307
Metazoa_SRP	ENSG00000277965
SLC32A1	ENSG00000101438
C4B-AS1	ENSG00000233692
HLA-F-AS1	ENSG00000230017
DYNLT2	ENSG00000184786
FAM3D-AS1	ENSG00000244383
LINC01777	ENSG00000235054
ACTR5	ENSG00000101442
PFDN6	ENSG00000224782
DDR1	ENSG00000229767
SNORD32B	ENSG00000265926
Y_RNA	ENSG00000264218
UBE3D	ENSG00000118420
FAM107A	ENSG00000168309
GPSM3	ENSG00000237052
Y_RNA	ENSG00000263950
Y_RNA	ENSG00000263833
ADAM2	ENSG00000276286
SNORD117	ENSG00000266419
SNORD84	ENSG00000264591
Y_RNA	ENSG00000266841
SNORA38	ENSG00000266004
Y_RNA	ENSG00000266113
LINC03003	ENSG00000237690
Y_RNA	ENSG00000264353
SNORD48	ENSG00000264086
SNORD52	ENSG00000265707
TRIM39	ENSG00000230308
Y_RNA	ENSG00000266410
OR12D3	ENSG00000242022
RPL23AP58	ENSG00000228657
RNU6-43P	ENSG00000207029
OR12D2	ENSG00000227446
EIF4BP2	ENSG00000228753
OR5V1	ENSG00000230742
MTCYBP17	ENSG00000249247
NPM1P30	ENSG00000228219
NEBL-AS1	ENSG00000231920
ADAM9	ENSG00000282230
OR11A1	ENSG00000234347
RN7SKP173	ENSG00000199691
GSDMD	ENSG00000278718
LUZP4P1	ENSG00000232853
EFCAB8	ENSG00000215529
OR10C1	ENSG00000229412
RNU6-15P	ENSG00000207264
RPL7AP80	ENSG00000282680
LINC02782	ENSG00000231510
OR2H1	ENSG00000232984
LINC02266	ENSG00000272727
PPT2	ENSG00000236649
LINC02881	ENSG00000277288
UBDP1	ENSG00000233989
MAS1LP1	ENSG00000229889
MAS1L	ENSG00000228515
ADAM32	ENSG00000275594
RPS17P1	ENSG00000223769
PLCH2	ENSG00000149527
LINC02829	ENSG00000232356
RPL9P21	ENSG00000214089
HLA-L	ENSG00000241166
LINC02511	ENSG00000248869
HLA-L	ENSG00000290331
CNBD2	ENSG00000149646
PLAU	ENSG00000122861
HLA-V	ENSG00000223606
MIR6819	ENSG00000278420
HLA-V	ENSG00000290350
MYH9-DT	ENSG00000223695
RPS15AP38	ENSG00000237668
ZC3H3	ENSG00000282684
PRMT9	ENSG00000164169
SEC14L6	ENSG00000214491
CYP21A1P	ENSG00000231759
PYCR3	ENSG00000276657
HLA-J	ENSG00000234074
NRM	ENSG00000228854
OR12D1	ENSG00000249103
ADAM18	ENSG00000278548
THAP5	ENSG00000177683
CNTD1	ENSG00000176563
MTCYBP40	ENSG00000248931
AGKP2	ENSG00000228819
MTND6P25	ENSG00000255316
LINC01946	ENSG00000223647
SNORD32B	ENSG00000265634
RAP2C	ENSG00000123728
RNY1P15	ENSG00000222351
EEF1D	ENSG00000273594
PPIC	ENSG00000168938
Y_RNA	ENSG00000266548
RPS16P2	ENSG00000213729
LHFPL7	ENSG00000206069
Y_RNA	ENSG00000264393
SNORD117	ENSG00000265849
SNORD48	ENSG00000263864
SNORD52	ENSG00000266300
AIDAP2	ENSG00000251429
RPL3P10	ENSG00000282698
LINC01822	ENSG00000229621
HLA-DPB2	ENSG00000226071
MIR600HG	ENSG00000236901
HLA-V	ENSG00000206507
SLN	ENSG00000170290
HLA-J	ENSG00000228524
KIAA1671	ENSG00000197077
GEN1	ENSG00000178295
STRBP	ENSG00000165209
PDCD2	ENSG00000071994
ARHGAP42-AS1	ENSG00000248027
PSMC1P6	ENSG00000240255
PDGFD	ENSG00000170962
PLP1	ENSG00000123560
ZNF717	ENSG00000227124
PPIAP54	ENSG00000264655
TTC33	ENSG00000113638
LUARIS	ENSG00000231638
ZNF624	ENSG00000197566
C10orf55	ENSG00000222047
NPY2R-AS1	ENSG00000250538
Y_RNA	ENSG00000222305
ANKRD1	ENSG00000148677
RTN3P1	ENSG00000251333
DOC2A	ENSG00000149927
TMEM243	ENSG00000135185
NAP1L5	ENSG00000177432
DDIT4L-AS1	ENSG00000249710
MAPK15	ENSG00000274205
COL20A1	ENSG00000101203
EEF1GP8	ENSG00000234125
YWHAEP4	ENSG00000250205
KIAA1671-AS1	ENSG00000203280
RPL21P50	ENSG00000228489
FAM83H	ENSG00000273889
EVA1CP2	ENSG00000271977
CRYBB3	ENSG00000100053
LINC02878	ENSG00000277126
ANKRD50	ENSG00000151458
BTNL9	ENSG00000165810
GFUS	ENSG00000278243
WDR82P1	ENSG00000234629
LINC02715	ENSG00000254659
RNU6-740P	ENSG00000201604
UNC93B3	ENSG00000172971
MED28P5	ENSG00000255205
LINC00502	ENSG00000224851
OSBPL9P3	ENSG00000255070
DDX18P6	ENSG00000220585
RPL35AP24	ENSG00000230166
SNORA74C-2	ENSG00000288603
VSNL1	ENSG00000163032
RNA5SP317	ENSG00000222108
CUL5	ENSG00000166266
SLC9A3P3	ENSG00000226631
ZEB2P1	ENSG00000249506
OSBPL9P1	ENSG00000271389
EPS15P1	ENSG00000242948
RNPC3P1	ENSG00000271034
SPNS3	ENSG00000182557
SPSB1	ENSG00000171621
PSME2P3	ENSG00000248988
SRRM1P2	ENSG00000242195
NAPRT	ENSG00000278488
CRYBB2	ENSG00000244752
LINC00973	ENSG00000240476
LINC02276	ENSG00000250141
LINC02272	ENSG00000251283
LSM5	ENSG00000106355
NDUFA5P5	ENSG00000242365
STMN1P2	ENSG00000251440
RARRES2P1	ENSG00000241622
BTF3P13	ENSG00000227118
HYDINP1	ENSG00000242586
WASHC2A	ENSG00000099290
USP38-DT	ENSG00000250326
CCDC166	ENSG00000278749
ADAMTS9-AS1	ENSG00000241158
PTPN11P5	ENSG00000248113
ZNF707	ENSG00000274352
POMZP3	ENSG00000276464
APBA1	ENSG00000276497
JADE1	ENSG00000077684
UPK3B	ENSG00000276184
SLC2A5	ENSG00000142583
ATF4	ENSG00000128272
SKAP1-AS2	ENSG00000235300
PPARGC1B	ENSG00000155846
SPDYE16	ENSG00000281950
AGGF1P3	ENSG00000241532
RFLNB	ENSG00000183688
IQANK1	ENSG00000282685
DTX2	ENSG00000282379
TIGD5	ENSG00000278016
RPS13P4	ENSG00000238111
EPHA3	ENSG00000044524
ZNF623	ENSG00000276340
VN1R71P	ENSG00000264837
CSF2RB	ENSG00000100368
LINC01866	ENSG00000237670
LINC02923	ENSG00000235497
MROH6	ENSG00000277781
LINC03009	ENSG00000290511
CRTC1P1	ENSG00000204993
TLE1P1	ENSG00000228158
AP1M2P1	ENSG00000227534
FRMD8P1	ENSG00000227942
SCRIB	ENSG00000274287
WNK4	ENSG00000126562
NMBR-AS1	ENSG00000236822
RPL7P27	ENSG00000220069
PPP2R1B	ENSG00000137713
DNAJA1P4	ENSG00000218089
RN7SKP175	ENSG00000277845
LINC01393	ENSG00000225535
LDAH	ENSG00000118961
NONO	ENSG00000147140
CHD8	ENSG00000100888
MTATP6P31	ENSG00000218776
BAG2	ENSG00000112208
KRT18P65	ENSG00000215807
RPL36P10	ENSG00000226541
AP1S1	ENSG00000106367
MIR600	ENSG00000283941
RNU6-820P	ENSG00000207000
LSM1P1	ENSG00000233551
GRK3	ENSG00000100077
L3MBTL3	ENSG00000198945
PRAC2	ENSG00000229637
LINC02781	ENSG00000284674
MTCYBP45	ENSG00000224338
KRT17P3	ENSG00000231870
RPL22P3	ENSG00000226457
NMNAT1	ENSG00000173614
FXN	ENSG00000165060
KYNUP2	ENSG00000265746
WFDC10B	ENSG00000182931
IMPG2	ENSG00000081148
SH3GL1P2	ENSG00000264943
SMCR2	ENSG00000223979
PLOD3	ENSG00000106397
MIR1257	ENSG00000284193
RPL17P48	ENSG00000235018
MIR3195	ENSG00000265306
PPP4C	ENSG00000149923
TAF4	ENSG00000130699
DMC1	ENSG00000100206
MFFP1	ENSG00000215720
PGAM1P11	ENSG00000233623
LUC7L3	ENSG00000108848
TJP2	ENSG00000119139
ARL2BPP5	ENSG00000254351
CCDC27	ENSG00000162592
ARHGAP26-AS1	ENSG00000226272
DLGAP2-AS1	ENSG00000282020
NDFIP1	ENSG00000131507
TMEM30CP	ENSG00000235156
DLGAP2	ENSG00000282318
CLN8	ENSG00000278220
DISP3	ENSG00000204624
CLN8-AS1	ENSG00000282481
C20orf202	ENSG00000215595
LIFR-AS1	ENSG00000244968
MATN3	ENSG00000132031
MRPS17P3	ENSG00000239226
ARHGAP40	ENSG00000124143
HSPE1P19	ENSG00000271024
RPS18P6	ENSG00000244048
CLUHP10	ENSG00000282511
WFDC8	ENSG00000158901
TUBBP11	ENSG00000243195
EZRP1	ENSG00000243635
LINC02070	ENSG00000241328
LINC02077	ENSG00000244461
MRPS5P3	ENSG00000214743
LINC02201	ENSG00000251538
CCNB1IP1P2	ENSG00000230860
RPS3AP25	ENSG00000232385
TBC1D23	ENSG00000036054
HS1BP3	ENSG00000118960
SLC12A2	ENSG00000064651
PIGT	ENSG00000124155
TFAMP2	ENSG00000254798
ST13	ENSG00000100380
PTPN13	ENSG00000163629
MMEL1	ENSG00000142606
TMPRSS5	ENSG00000166682
CD36	ENSG00000135218
ATAD2B	ENSG00000119778
YPEL3	ENSG00000090238
RPL4P5	ENSG00000263127
FNDC1-AS1	ENSG00000233682
FEM1AP3	ENSG00000217770
OLIG3	ENSG00000177468
HNRNPDP2	ENSG00000217811
RAB23	ENSG00000112210
TBX22	ENSG00000277800
GDPD3	ENSG00000102886
SLC25A5P2	ENSG00000235064
XAF1	ENSG00000132530
RAB1AP2	ENSG00000217272
RPL37P11	ENSG00000225024
LATS1	ENSG00000131023
SRBD1	ENSG00000068784
OR2A5	ENSG00000284896
OR2A25	ENSG00000285496
OR2A12	ENSG00000284949
OR2A2	ENSG00000285071
OR2A14	ENSG00000284891
CTAGE4	ENSG00000288370
TOMM70	ENSG00000154174
ARHGEF35	ENSG00000288422
OR2A42	ENSG00000284836
OR2A7	ENSG00000284749
CTAGE8	ENSG00000288181
OR2A1	ENSG00000285105
SELENOO	ENSG00000073169
TMEM51	ENSG00000171729
MAPK3	ENSG00000102882
GAPDHP26	ENSG00000282008
BAAT	ENSG00000276559
ARHGEF5	ENSG00000284933
FYTTD1P1	ENSG00000282345
TRMT112P4	ENSG00000282406
PLPPR1	ENSG00000276539
NOBOX	ENSG00000285328
SLC9A3P1	ENSG00000233011
MTCO1P6	ENSG00000240309
DYNC1I2P1	ENSG00000225137
LINC02621	ENSG00000234756
TRPC6P4	ENSG00000282376
RN7SL591P	ENSG00000240940
ZNF365	ENSG00000138311
RPSAP72	ENSG00000219361
CISD1P1	ENSG00000213403
RGS17	ENSG00000091844
SCUBE1	ENSG00000159307
LINC02929	ENSG00000285551
WASH9P	ENSG00000279457
CAPN13	ENSG00000162949
SENP7	ENSG00000138468
RPL29P4	ENSG00000230202
FBXO42	ENSG00000037637
DACT2	ENSG00000164488
ALDH7A1P4	ENSG00000234489
LINC02666	ENSG00000283141
MIR4297	ENSG00000266676
EBF3-AS1	ENSG00000287997
RPL21P16	ENSG00000220842
LINC01561	ENSG00000177234
PLPP4	ENSG00000203805
SLC35F1	ENSG00000196376
PRAC1	ENSG00000159182
ALDH4A1	ENSG00000159423
CTBP2P4	ENSG00000251102
UBTD2	ENSG00000168246
MIR4675	ENSG00000265372
MTND1P21	ENSG00000235940
LINC02643	ENSG00000230109
MRM3P1	ENSG00000231553
SCARF2	ENSG00000244486
Metazoa_SRP	ENSG00000273566
Y_RNA	ENSG00000199222
MIR1915	ENSG00000222071
RPL35AP15	ENSG00000243758
SKIDA1	ENSG00000180592
CASC3	ENSG00000108349
KLF3P1	ENSG00000253218
YTHDF1P1	ENSG00000251389
RN7SL352P	ENSG00000243439
MIR6720	ENSG00000275859
RNA5SP202	ENSG00000201185
MIR3691	ENSG00000265083
RNU6ATAC21P	ENSG00000221583
RN7SL554P	ENSG00000240936
Y_RNA	ENSG00000201483
RNU6-793P	ENSG00000206960
Metazoa_SRP	ENSG00000277473
